Book,Chapter,Verse,CatchWord,NoteText,NoteType
Isaiah,33,15,uprightly,Heb. uprightnesses,literal
Isaiah,33,15,oppressions,"or, deceits",alternate
Isaiah,33,15,blood,Heb. bloods,literal
Isaiah,33,16,high,"Heb. heights, or, high places",mixed
Isaiah,33,17,that...,Heb. of far distances,literal
Isaiah,33,18,receiver,Heb. weigher?,literal
Isaiah,33,19,stammering,"or, ridiculous",alternate
Isaiah,33,21,of...,"Heb. broad of spaces, or, hands",mixed
Isaiah,33,22,lawgiver,Heb. statutemaker,literal
Isaiah,33,23,Thy...,"or, They have forsaken thy tacklings",alternate
Isaiah,34,1,all that...,Heb. the fulness thereof,literal
Isaiah,34,7,unicorns,"or, rhinocerots",alternate
Isaiah,34,7,soaked,"or, drunken",alternate
Isaiah,34,11,cormorant,"or, pelican",alternate
Isaiah,34,13,owls,"or, ostriches: Heb. daughters of the owl",mixed
Isaiah,34,14,The wild beasts of the desert,Heb. Ziim,literal
Isaiah,34,14,the wild beasts of the island,Heb. Ijim,literal
Isaiah,34,14,screech...,"or, night monster",alternate
Isaiah,35,4,fearful,Heb. hasty,literal
Isaiah,35,7,grass...,"or, a court for reeds, etc",alternate
Isaiah,35,8,but...,"or, for he shall be with them",alternate
Isaiah,36,3,scribe,"or, secretary",alternate
Isaiah,36,5,vain...,Heb. a word of lips,literal
Isaiah,36,5,I have...,"or, but counsel and strength are for the war",alternate
Isaiah,36,8,pledges,"or, hostages",alternate
Isaiah,36,16,Make...,"or, Seek my favour by a present: Heb. Make with me a blessing",mixed
Isaiah,37,3,blasphemy,"or, provocation",alternate
Isaiah,37,4,left,Heb. found,literal
Isaiah,37,7,send...,"or, put a spirit into him",alternate
Isaiah,37,18,nations,Heb. lands,literal
Isaiah,37,19,cast,Heb. given,literal
Isaiah,37,24,By thy...,Heb. By the hand of thy servants,literal
Isaiah,37,24,the tall...,Heb. the tallness of the cedars thereof and the choice of the fir trees thereof,literal
Isaiah,37,24,the forest...,"or, the forest and his fruitful field",alternate
Isaiah,37,25,besieged,"or, fenced and closed",alternate
Isaiah,37,26,Hast...,"or, Hast thou not heard how I have made it long ago, and formed it of ancient times? should I now bring it to be laid waste, and defenced cities to be ruinous heaps?",alternate
Isaiah,37,27,of small...,Heb. short of hand,literal
Isaiah,37,28,abode,"or, sitting",alternate
Isaiah,37,31,the remnant...,Heb. the escaping of the house of Judah that remaineth,literal
Isaiah,37,32,they...,Heb. the escaping,literal
Isaiah,37,38,Armenia,Heb. Ararat,literal
Isaiah,38,1,Set...,Heb. Give charge concerning thy house,literal
Isaiah,38,3,sore,Heb. with great weeping,literal
Isaiah,38,8,sun dial,"Heb. degrees by, or, with the sun",mixed
Isaiah,38,12,with...,"or, from the thrum",alternate
Isaiah,38,14,undertake...,"or, ease me",alternate
Isaiah,38,17,for peace...,"or, on my peace came great bitterness",alternate
Isaiah,38,17,thou hast in...,Heb. thou hast loved my soul from the pit,literal
Isaiah,39,2,precious things,"or, spicery",alternate
Isaiah,39,2,armour,"or, jewels: Heb. vessels, or, instruments",mixed
Isaiah,40,2,comfortably,Heb. to the heart,literal
Isaiah,40,2,warfare,"or, appointed time",alternate
Isaiah,40,4,straight,"or, a straight place",alternate
Isaiah,40,4,plain,"or, a plain place",alternate
Isaiah,40,9,O Zion...,"or, O thou that tellest good tidings to Zion",alternate
Isaiah,40,9,O Jerusalem...,"or, O thou that tellest good tidings to Jerusalem",alternate
Isaiah,40,10,with strong...,"or, against the strong",alternate
Isaiah,40,10,his work,"or, recompence for his work",alternate
Isaiah,40,11,that...,"or, that give suck",alternate
Isaiah,40,12,a measure,Heb. a tierce,literal
Isaiah,40,13,his...,Heb. man of his counsel,literal
Isaiah,40,14,instructed...,Heb. made him understand,literal
Isaiah,40,14,understanding,Heb. understandings?,literal
Isaiah,40,20,is so...,Heb. is poor of oblation,literal
Isaiah,40,22,It is...,"or, Him that",alternate
Isaiah,40,31,renew,Heb. change,literal
Isaiah,41,2,the righteous...,Heb. righteousness,literal
Isaiah,41,3,safely,Heb. in peace,literal
Isaiah,41,6,Be...,Heb. Be strong,literal
Isaiah,41,7,goldsmith,"or, founder",alternate
Isaiah,41,7,him...,"or, the smiting",alternate
Isaiah,41,7,saying...,"or, saying of the soder, It is good",alternate
Isaiah,41,11,they that strive...,Heb. the men of thy strife,literal
Isaiah,41,12,them that...,Heb. the men of thy contention,literal
Isaiah,41,12,they...,Heb. the men of thy war,literal
Isaiah,41,14,men,"or, few men",alternate
Isaiah,41,15,teeth,Heb. mouths,literal
Isaiah,41,21,Produce,Heb. Cause to come near,literal
Isaiah,41,22,consider...,Heb. set our heart upon them,literal
Isaiah,41,24,of nothing,"or, worse than nothing",alternate
Isaiah,41,24,of nought,"or, worse than of a viper",alternate
Isaiah,41,28,answer,Heb. return,literal
Isaiah,42,3,smoking,"or, dimly burning",alternate
Isaiah,42,3,quench,Heb. quench it,literal
Isaiah,42,4,discouraged,Heb. broken,literal
Isaiah,42,10,all...,Heb. the fulness thereof,literal
Isaiah,42,13,prevail,"or, behave himself mightily",alternate
Isaiah,42,14,devour,"Heb. swallow, or, sup up",mixed
Isaiah,42,16,straight,Heb. into straightness,literal
Isaiah,42,21,it,"or, him",alternate
Isaiah,42,22,they are all...,"or, in snaring all the young men of them",alternate
Isaiah,42,22,for a spoil,Heb. a treading,literal
Isaiah,42,23,for...,Heb. for the after time?,literal
Isaiah,43,4,life,"or, person",alternate
Isaiah,43,10,no...,"or, nothing formed of God",alternate
Isaiah,43,13,let it,Heb. turn it back?,literal
Isaiah,43,14,nobles,Heb. bars,literal
Isaiah,43,20,owls,"or, ostriches: Heb. daughters of the owl",mixed
Isaiah,43,23,small...,"Heb. lambs, or, kids",mixed
Isaiah,43,24,filled...,"Heb. made me drunk, or, abundantly moistened",mixed
Isaiah,43,27,teachers,Heb. interpreters,literal
Isaiah,43,28,princes...,"or, holy princes",alternate
Isaiah,44,8,God; I,"Heb. rock, etc",literal
Isaiah,44,9,delectable,Heb. desirable,literal
Isaiah,44,12,with the tongs,"or, with an axe",alternate
Isaiah,44,14,strengtheneth,"or, taketh courage",alternate
Isaiah,44,18,shut,Heb. daubed,literal
Isaiah,44,19,considereth...,Heb. setteth to his heart,literal
Isaiah,44,19,the stock...,Heb. that which comes of a tree?,literal
Isaiah,44,26,decayed...,Heb. wastes,literal
Isaiah,45,1,have...,"or, strengthened",alternate
Isaiah,45,13,direct,"or, make straight",alternate
Isaiah,45,24,Surely...,"or, Surely he shall say of me, In the <divineName>Lord</divineName> is all righteousness and strength",alternate
Isaiah,45,24,righteousness,Heb. righteousnesses,literal
Isaiah,46,2,themselves,Heb. their soul,literal
Isaiah,46,11,that...,Heb. of my counsel,literal
Isaiah,47,10,perverted...,"or, caused thee to turn away",alternate
Isaiah,47,11,from...,Heb. the morning thereof,literal
Isaiah,47,11,put,Heb. expiate,literal
Isaiah,47,13,astrologers,Heb. viewers of the heavens,literal
Isaiah,47,13,the monthly...,Heb. that give knowledge concerning the months,literal
Isaiah,47,14,themselves,Heb. their souls,literal
Isaiah,48,4,obstinate,Heb. hard,literal
Isaiah,48,10,with...,"or, for silver",alternate
Isaiah,48,13,my...,"or, the palm of my right hand hath spread out",alternate
Isaiah,49,4,my work,"or, my reward",alternate
Isaiah,49,5,Though...,"or, That Israel may be gathered to him, and I may, etc",alternate
Isaiah,49,6,It is...,"or, Art thou lighter than that thou shouldest, etc",alternate
Isaiah,49,6,preserved,"or, desolations",alternate
Isaiah,49,7,whom man...,"or, that is despised in soul",alternate
Isaiah,49,8,establish,"or, raise up",alternate
Isaiah,49,15,that...,Heb. from having compassion,literal
Isaiah,49,22,arms,Heb. bosom,literal
Isaiah,49,23,nursing fathers,Heb. nourishers,literal
Isaiah,49,23,queens,Heb. princesses,literal
Isaiah,49,24,lawful...,Heb. captivity of the just,literal
Isaiah,49,25,captives,Heb. captivity,literal
Isaiah,49,26,sweet,"or, new",alternate
Isaiah,50,8,mine...,Heb. the master of my cause?,literal
Isaiah,51,13,were...,"or, made himself ready",alternate
Isaiah,51,19,are...,Heb. happened,literal
Isaiah,51,19,destruction,Heb. breaking,literal
Isaiah,52,12,be...,Heb. gather you up,literal
Isaiah,52,13,deal...,"or, prosper",alternate
Isaiah,53,1,report,"or, doctrine?: Heb. hearing?",mixed
Isaiah,53,3,we hid...,"or, he hid as it were his face from us: Heb. as an hiding of faces from him, or, from us",mixed
Isaiah,53,5,wounded,"or, tormented",alternate
Isaiah,53,5,stripes,Heb. bruise,literal
Isaiah,53,6,laid...,Heb. made the iniquity of us all to meet on him,literal
Isaiah,53,8,from prison...,"or, away by distress and judgment: but, etc",alternate
Isaiah,53,8,was he...,Heb. was the stroke upon him,literal
Isaiah,53,9,death,Heb. deaths,literal
Isaiah,53,10,thou...,"or, his soul shall make an offering",alternate
Isaiah,54,5,Maker,Heb. Makers,literal
Isaiah,55,2,spend,Heb. weigh,literal
Isaiah,55,7,the unrighteous...,Heb. the man of iniquity,literal
Isaiah,55,7,abundantly...,Heb. multiply to pardon,literal
Isaiah,56,1,judgment,"or, equity",alternate
Isaiah,56,8,beside...,Heb. to his gathered,literal
Isaiah,56,10,sleeping,"or, dreaming, or, talking in their sleep",alternate
Isaiah,56,11,greedy,Heb. strong of appetite,literal
Isaiah,56,11,can...,Heb. know not to be satisfied,literal
Isaiah,57,1,merciful...,"Heb. men of kindness, or, godliness",mixed
Isaiah,57,1,from...,"or, from that which is evil",alternate
Isaiah,57,2,enter into,"or, go in",alternate
Isaiah,57,2,in his...,"or, before him",alternate
Isaiah,57,5,with...,"or, among the oaks",alternate
Isaiah,57,8,made...,"or, hewed it for thyself larger than theirs",alternate
Isaiah,57,8,where...,"or, thou providedst room",alternate
Isaiah,57,9,thou...,"or, thou respectedst",alternate
Isaiah,57,10,life,"or, living",alternate
Isaiah,57,17,frowardly,Heb. turning away,literal
Isaiah,58,1,aloud,Heb. with the throat,literal
Isaiah,58,3,labours,"or, things wherewith ye grieve others: Heb. griefs",mixed
Isaiah,58,4,ye shall...,"or, ye fast not as this day",alternate
Isaiah,58,5,a day...,"or, to afflict his soul for a day?",alternate
Isaiah,58,6,the heavy...,Heb. the bundles of the yoke,literal
Isaiah,58,6,oppressed,Heb. broken,literal
Isaiah,58,7,cast...,"or, afflicted",alternate
Isaiah,58,8,be...,Heb. gather thee up,literal
Isaiah,58,11,drought,Heb. droughts,literal
Isaiah,58,11,fail,"Heb. lie, or, deceive",mixed
Isaiah,59,2,have hid,"or, have made him hide",alternate
Isaiah,59,5,cockatrice’,"or, adder’s",alternate
Isaiah,59,5,crushed...,"or, sprinkled is as if there brake out a viper",alternate
Isaiah,59,7,destruction,Heb. breaking,literal
Isaiah,59,8,judgment,"or, right",alternate
Isaiah,59,15,maketh...,"or, is accounted mad",alternate
Isaiah,59,15,it displeased...,Heb. it was evil in his eyes,literal
Isaiah,59,18,deeds,Heb. recompences,literal
Isaiah,59,19,lift...,"or, put him to flight",alternate
Isaiah,60,1,shine...,"or, be enlightened; for thy light cometh",alternate
Isaiah,60,5,abundance...,"or, noise of the sea shall be turned toward thee",alternate
Isaiah,60,5,forces,"or, wealth",alternate
Isaiah,60,11,forces,"or, wealth",alternate
Isaiah,61,10,decketh,Heb. decketh as a priest,literal
Isaiah,62,4,Hephzi–bah,"that is, My delight is in her",alternate
Isaiah,62,4,Beulah,"that is, Married",alternate
Isaiah,62,5,as the...,Heb. with the joy of the bridegroom,literal
Isaiah,62,6,make...,"or, are the <divineName>Lord’s</divineName> remembrancers",alternate
Isaiah,62,7,rest,Heb. silence,literal
Isaiah,62,8,Surely...,"Heb. If I give, etc",literal
Isaiah,62,11,work,"or, recompence",alternate
Isaiah,63,1,glorious,Heb. decked,literal
Isaiah,63,11,shepherd,"or, shepherds",alternate
Isaiah,63,15,the sounding,"or, the multitude",alternate
Isaiah,63,16,our redeemer...,"or, our redeemer from everlasting is thy name",alternate
Isaiah,63,19,they...,Heb. thy name was not called upon them,literal
Isaiah,64,2,the melting...,Heb. the fire of meltings,literal
Isaiah,64,4,seen...,"or, seen a God beside thee, which doeth so for him, etc",alternate
Isaiah,64,7,consumed,Heb. melted,literal
Isaiah,64,7,because,Heb. by the hand,literal
Isaiah,65,3,upon...,Heb. upon bricks,literal
Isaiah,65,4,broth,"or, pieces",alternate
Isaiah,65,5,nose,"or, anger",alternate
Isaiah,65,11,troop,"or, Gad",alternate
Isaiah,65,11,number,"or, Meni, a pagan god",alternate
Isaiah,65,14,vexation,Heb. breaking,literal
Isaiah,65,17,come...,Heb. come upon the heart,literal
Isaiah,65,22,shall long...,"Heb. shall make them continue long, or, shall wear out",mixed
Isaiah,66,3,lamb,"or, kid",alternate
Isaiah,66,3,burneth,Heb. maketh a memorial of,literal
Isaiah,66,4,delusions,"or, devices",alternate
Isaiah,66,9,not...,"or, not beget?",alternate
Isaiah,66,11,abundance,"or, brightness",alternate
Isaiah,66,17,behind...,"or, one after another",alternate
Isaiah,66,20,litters,"or, coaches",alternate
Isaiah,66,23,from one new...,"Heb. from new moon to his new moon, and from sabbath to his sabbath",literal
Jeremiah,1,5,ordained,Heb. gave,literal
Jeremiah,1,13,toward...,Heb. from the face of the north,literal
Jeremiah,1,14,shall...,Heb. shall be opened,literal
Jeremiah,1,17,confound,"or, break to pieces",alternate
Jeremiah,2,2,thee,"or, for thy sake",alternate
Jeremiah,2,7,a plentiful...,"or, the land of Carmel",alternate
Jeremiah,2,10,over,"or, over to",alternate
Jeremiah,2,14,spoiled,Heb. become a spoil?,literal
Jeremiah,2,15,yelled,Heb. gave out their voice,literal
Jeremiah,2,16,have...,"or, feed on thy crown",alternate
Jeremiah,2,20,transgress,"or, serve",alternate
Jeremiah,2,23,thou art...,"or, O swift dromedary",alternate
Jeremiah,2,24,A wild...,"or, O wild ass, etc",alternate
Jeremiah,2,24,used,Heb. taught,literal
Jeremiah,2,24,her pleasure,Heb. the desire of her heart,literal
Jeremiah,2,24,turn...,"or, reverse it?",alternate
Jeremiah,2,25,There...,"or, Is the case desperate?",alternate
Jeremiah,2,27,brought...,"or, begotten me",alternate
Jeremiah,2,27,their back,Heb. the hinder part of the neck,literal
Jeremiah,2,28,trouble,Heb. evil,literal
Jeremiah,2,31,We are...,Heb. We have dominion,literal
Jeremiah,2,34,secret...,Heb. digging,literal
Jeremiah,3,1,They say,Heb. Saying,literal
Jeremiah,3,9,lightness,"or, fame",alternate
Jeremiah,3,10,feignedly,Heb. in falsehood,literal
Jeremiah,3,16,come to mind,Heb. come upon the heart,literal
Jeremiah,3,16,that...,"or, it be magnified",alternate
Jeremiah,3,17,imagination,"or, stubbornness",alternate
Jeremiah,3,18,with,"or, to",alternate
Jeremiah,3,18,given...,"or, caused your fathers to possess",alternate
Jeremiah,3,19,from me,Heb. from after me,literal
Jeremiah,3,19,a goodly...,"Heb. an heritage of glory, or, beauty",mixed
Jeremiah,3,19,pleasant...,Heb. land of desire,literal
Jeremiah,3,20,husband,Heb. friend,literal
Jeremiah,4,6,retire,"or, strengthen",alternate
Jeremiah,4,6,destruction,Heb. breaking,literal
Jeremiah,4,12,a full...,"or, a fuller wind than those",alternate
Jeremiah,4,12,give...,Heb. utter judgments,literal
Jeremiah,4,19,my very...,Heb. the walls of my heart,literal
Jeremiah,4,30,face,Heb. eyes,literal
Jeremiah,5,6,evenings,"or, deserts",alternate
Jeremiah,5,6,are increased,Heb. are strong,literal
Jeremiah,5,21,understanding,Heb. heart,literal
Jeremiah,5,26,they lay...,"or, they pry as fowlers lie in wait",alternate
Jeremiah,5,27,cage,"or, coop",alternate
Jeremiah,5,30,A wonderful...,"or, Astonishment and filthiness",alternate
Jeremiah,5,31,bear...,"or, take into their hands",alternate
Jeremiah,6,2,comely,"or, dwelling at home",alternate
Jeremiah,6,6,cast...,"or, pour out the engine of shot",alternate
Jeremiah,6,8,depart,"Heb. be loosed, or, disjointed",mixed
Jeremiah,6,14,hurt,"Heb. bruise, or, breach",mixed
Jeremiah,6,30,Reprobate...,"or, Refuse silver",alternate
Jeremiah,7,10,which...,Heb. whereupon my name is called,literal
Jeremiah,7,18,queen...,"or, frame, or, workmanship of heaven",alternate
Jeremiah,7,22,concerning,Heb. concerning the matter of,literal
Jeremiah,7,24,imagination,"or, stubbornness",alternate
Jeremiah,7,24,went,Heb. were,literal
Jeremiah,7,28,correction,"or, instruction",alternate
Jeremiah,7,31,came...,Heb. came it upon my heart,literal
Jeremiah,8,8,in vain made...,"or, the false pen of the scribes worketh for falsehood",alternate
Jeremiah,8,9,The wise...,"or, Have they been ashamed, etc",alternate
Jeremiah,8,9,what...,Heb. the wisdom of what thing,literal
Jeremiah,8,12,I will...,"or, In gathering I will consume",alternate
Jeremiah,8,14,gall,"or, poison",alternate
Jeremiah,8,16,all...,Heb. the fulness thereof,literal
Jeremiah,8,18,in,Heb. upon,literal
Jeremiah,8,19,them...,Heb. the country of them that are far off,literal
Jeremiah,8,22,recovered,Heb. gone up?,literal
Jeremiah,9,1,Oh...,"Heb. Who will give my head, etc",literal
Jeremiah,9,4,neighbour,"or, friend",alternate
Jeremiah,9,5,deceive,"or, mock",alternate
Jeremiah,9,8,in heart,Heb. in the midst of him,literal
Jeremiah,9,8,his wait,"or, wait for him",alternate
Jeremiah,9,10,habitations,"or, pastures",alternate
Jeremiah,9,10,burned up,"or, desolate",alternate
Jeremiah,9,10,both...,"Heb. from the fowl even to, etc",literal
Jeremiah,9,11,desolate,Heb. desolation,literal
Jeremiah,9,14,imagination,"or, stubbornness",alternate
Jeremiah,9,25,punish,Heb. visit upon,literal
Jeremiah,9,26,in the utmost...,"Heb. cut off into corners, or, having the corners of their hair polled",mixed
Jeremiah,10,3,customs...,"Heb. statutes, or, ordinances are vanity",mixed
Jeremiah,10,7,to...,"or, it liketh thee",alternate
Jeremiah,10,8,altogether,"Heb. in one, or, at once",mixed
Jeremiah,10,10,true...,Heb. God of truth,literal
Jeremiah,10,10,living God,Heb. living Gods,literal
Jeremiah,10,10,everlasting...,Heb. king of eternity,literal
Jeremiah,10,13,multitude,"or, noise",alternate
Jeremiah,10,13,with,"or, for",alternate
Jeremiah,10,14,brutish in his knowledge,"or, more brutish than to know",alternate
Jeremiah,10,17,inhabitant,Heb. inhabitress,literal
Jeremiah,10,24,bring...,Heb. diminish me,literal
Jeremiah,11,5,So...,Heb. Amen,literal
